    0.398136734962463379E+02    0.211356520652770996E+02    0.321143594507397767E+00   -0.730485507992515068E+03   -0.606378062280503460E+01    1
    0.569825768470764160E+01    0.726939439773559570E+01    0.105127317164679868E+01   -0.728925271296204983E+03   -0.606711395613834981E+01    1
    0.803740620613098145E+01    0.730876922607421875E+01    0.132399762795287812E+00   -0.727609978039202815E+03   -0.607044728947169254E+01    1
    0.468960762023925781E+02    0.222253084182739258E+02    0.294259995867939819E-02   -0.727497123807279081E+03   -0.607378062280503173E+01    1
    0.976466894149780273E+02    0.836565971374511719E+02    0.140998059359590133E+02   -0.727070680044901678E+03   -0.607711395613835847E+01    1
    0.669506609439849854E+02    0.281252741813659668E+02    0.193925628293844687E+00   -0.726547131690519109E+03   -0.608044728947169943E+01    1
    0.478628695011138916E+02    0.217838287353515625E+02    0.675032931954809012E-01   -0.725733105160546643E+03   -0.608378062280502796E+01    1
    0.752583682537078857E+02    0.310117006301879883E+02    0.206311765213662301E+01   -0.724960669974952793E+03   -0.608711395613835293E+01    1
    0.699978113174438477E+02    0.530476689338684082E+02    0.977759513800030788E+01   -0.723728881634451113E+03   -0.609044728947168057E+01    1
    0.847390949726104736E+02    0.314032793045043945E+02    0.170937629489282428E+00   -0.722556239703820324E+03   -0.609378062280500910E+01    1
    0.707997202873229980E+02    0.268896818161010742E+02    0.114869172540743936E+01   -0.720044311915113212E+03   -0.609711395613834028E+01    1
    0.122136831283569336E+02    0.245455622673034668E+02    0.794403198620892059E+01   -0.718956079837032462E+03   -0.610044728947168124E+01    1
    0.695466160774230957E+02    0.256492733955383301E+02    0.178262188561383603E-02   -0.718852866254541823E+03   -0.610378062280502842E+01    1
    0.380933046340942383E+02    0.152001380920410156E+02    0.731098883968169105E-01   -0.718622879884611052E+03   -0.610711395613835251E+01    1
    0.899114012718200684E+01    0.150256037712097168E+02    0.623925358204409530E+01   -0.716918219762909189E+03   -0.611044728947167926E+01    1
    0.229882597923278809E+01   -0.154124498367309570E+01    0.264779419595563082E-02   -0.715112758151796243E+03   -0.611378062280503265E+01    1
    0.941459536552429199E+02    0.350490808486938477E+02    0.430007370569453595E+01   -0.713460366393362619E+03   -0.611711395613836562E+01    1
    0.486177146434783936E+02    0.164052128791809082E+02    0.120383146648963685E+00   -0.712961614331863188E+03   -0.612044728947168171E+01    1
    0.406314194202423096E+02    0.125857472419738770E+02    0.333024920064981227E-02   -0.710853193586172324E+03   -0.612378062280501911E+01    1
    0.742488086223602295E+02    0.225881576538085938E+02    0.180950048322698481E+00   -0.708371936311675881E+03   -0.612711395613837251E+01    1
    0.597624599933624268E+02    0.180769205093383789E+02    0.364171137704581774E-01   -0.708310860644994250E+03   -0.613044728947170903E+01    1
    0.374688506126403809E+02    0.101978540420532227E+02    0.252273528256131252E+00   -0.708216706598313522E+03   -0.613378062280503933E+01    1
