    0.568403510862865744E+02   -0.444533769975132387E+02    0.983632810788785719E+02   -0.117255310370996412E+03
    0.352593163874105286E+02   -0.631438498976278524E+02    0.972422425863691302E+02   -0.117240807866073936E+03
    0.340117307231443320E+02   -0.627425718699136894E+02    0.974428585742584090E+02   -0.117234887775965049E+03
    0.657717435047185273E+00   -0.786942353722510290E+02    0.988229106491630347E+02   -0.117220204956867491E+03
    0.461449620294875942E+02   -0.683636880483744847E+02    0.953236748329512693E+02   -0.117219080066811088E+03
    0.270933993635905033E+02   -0.828166955416709527E+02    0.952605593196573750E+02   -0.117218677358565827E+03
    0.433764950327235113E+02   -0.713993021464121114E+02    0.951466702556573551E+02   -0.117213072860122480E+03
    0.378486600387788386E+02   -0.872494885446329818E+02    0.934999355980744582E+02   -0.117208564604194379E+03
    0.605723369304475057E+01   -0.664045053437237556E+02    0.999379811957269482E+02   -0.117204764212707403E+03
    0.497221910465958175E+02   -0.610145226070191029E+02    0.961800456992431521E+02   -0.117195717394055933E+03
    0.117992879361746912E+02   -0.653948520072405017E+02    0.994765491967683175E+02   -0.117182245300068061E+03
    0.396651436486263398E+01   -0.863036965266557274E+02    0.975182077556086711E+02   -0.117178439333479446E+03
    0.576599488774727220E+02   -0.638057588783275307E+02    0.949646545273370890E+02   -0.117172794175468496E+03
    0.931910420567401587E+01   -0.760666375076599053E+02    0.982399299900430236E+02   -0.117166159409910350E+03
    0.684736659215970036E+02   -0.362191287373034214E+02    0.990518999891722274E+02   -0.117150455114902599E+03
    0.662154224599001822E+02   -0.367088544562843211E+02    0.991649047587546875E+02   -0.117138316538381375E+03
    0.238205632888956060E+02   -0.575466009715426168E+02    0.994847045736329534E+02   -0.117123418152144225E+03
    0.367282380824478807E+02   -0.540926647340715476E+02    0.987380952914408851E+02   -0.117119611674434523E+03
    0.211460413864655905E+02   -0.683311265367771909E+02    0.980884669615419824E+02   -0.117117622292682512E+03
    0.199355920471315518E+01   -0.737237562785128375E+02    0.994896504358873841E+02   -0.117096214313967209E+03
    0.552298617790959980E+02   -0.755265614613864358E+02    0.934537790102268531E+02   -0.117086621120731010E+03
    0.485401580118218519E+02   -0.620902932927292639E+02    0.962594094129886741E+02   -0.117078275346155934E+03
    0.173732044633926535E+02   -0.668620236625166910E+02    0.987789495005988982E+02   -0.117070966129825649E+03
    0.290178389673985393E+02   -0.949302741701672801E+02    0.937042118366362473E+02   -0.117060857910009247E+03
    0.608527546835348048E+02   -0.624762760714071206E+02    0.950182219426137351E+02   -0.117053636205573866E+03
    0.421067355605833811E+02   -0.483304583194447019E+02    0.992978597742360023E+02   -0.117052625252782931E+03
    0.513530842776197289E+02   -0.475039356609945216E+02    0.985672614144128119E+02   -0.117045529181365467E+03
    0.702974853299867153E+01   -0.988163904208644936E+02    0.958859393146439629E+02   -0.117033237239063965E+03
    0.334310872972364805E+02   -0.839621397457096634E+02    0.946518233092712080E+02   -0.117010037024510851E+03
    0.887939796906189116E+01   -0.827946858107981143E+02    0.975906263694228073E+02   -0.117007048662340978E+03
    0.319229667026880009E+02   -0.570825782505357893E+02    0.988674109778353341E+02   -0.117002150606498802E+03
    0.544159634403294845E+02   -0.688597031581309125E+02    0.946715784183020332E+02   -0.116997631885131653E+03
    0.437546276985818352E+02   -0.571621401463111312E+02    0.976696136807601079E+02   -0.116989582631458092E+03
    0.501411940822380302E+02   -0.619378476609165389E+02    0.962464721673149199E+02   -0.116977325059044375E+03
    0.759110438461301751E+01   -0.707491290073410255E+02    0.994370559693108618E+02   -0.116959302891195449E+03
    0.290287201159414181E+02   -0.909893228095254756E+02    0.943062826045972997E+02   -0.116952663884602089E+03
    0.472084840908166381E+01   -0.732678080377253025E+02    0.994410608758594634E+02   -0.116933088854466746E+03
    0.448951355718503251E+02   -0.931375992640813308E+02    0.922927753441900620E+02   -0.116932862556201385E+03
    0.479280867765622887E+02   -0.763128907567164276E+02    0.942681955489908461E+02   -0.116931760490733311E+03
    0.233754333355472674E+02   -0.947035958731486858E+02    0.945369137900587333E+02   -0.116927111818982809E+03
    0.368522994954473688E+02   -0.552142360334088167E+02    0.987751935230372879E+02   -0.116923996160375040E+03
    0.295731868254174799E+02   -0.701564985322904420E+02    0.971452259240786162E+02   -0.116917835105586278E+03
